id;id_product;id_loja;cod_prod;titulo;estoque_qtd;
2344;NULL;3;3365440212213;M7 100ML;0;
2345;NULL;3;3365440212176;M7 50ML;0;
2346;NULL;3;1942;MACACAO AIR FLO AMICIA;3;
2347;NULL;3;2814;MACACAO ALFAIATARIA LA;3;
2348;NULL;3;2005;MACACAO BIA AMICIA;13;
2349;NULL;3;1;MACACAO DECOTE V MOLETINHO REOBOTE;0;
2350;NULL;3;247;MACACAO LA CASA DE PAPEL REOBOTE;1;
2351;NULL;3;245;MACACAO LINHO CUTO REOBOTE;2;
2352;NULL;3;156;MACACAO LONGO VISCO LINHO REBOBOTE;2;
2353;NULL;3;6205;MACACAO MANGA PRINCESA JEANS KISS;8;
2354;NULL;3;20138;MACACAO MOLETINHO C CAPUZ KARITAS;1;
2355;NULL;3;249;MACACAO MOLETINHO TRANSP VE REOBOTE;1;
2356;NULL;3;1920;MACACAO PANTACOUR AMICIA;0;
2357;NULL;3;1949;MACACAO PANTACOUR AMICIA;9;
2358;NULL;3;1504;MACACAO PANTACUR PLUS SIZE;3;
2359;NULL;3;6167;MACACAO SARJA CURTO KISS;2;
2360;NULL;3;1888;MACACAO VISCOLINHO AMICIA;7;
2361;NULL;3;102;MACAQUINHO C BOTAO PLUS;5;
2362;NULL;3;2724A;MACAQUINHO COTON LA;2;
2363;NULL;3;6146;MACAQUINHO JEANS ELAS KISS;3;
2364;NULL;3;3139420000615;MADAME ROCHAS F 100ML;0;
2365;NULL;3;875990000732;MADEMOISELLE F 100ML;0;
2366;NULL;3;918122938883;MADONA MASQUERADE F 100ML;0;
2367;NULL;3;718122938681;MADONA MUSICAL F 100ML;0;
2368;NULL;3;718122938780;MADONA SENSUAL F 100ML;0;
2369;NULL;3;718122938582;MADONA SPARKLE F 100ML;0;
2370;NULL;3;5055810015169;MAGNATA ZIRCONIA PRIVE F;3;
2371;NULL;3;3605530605021;MAGNIFIQUE 30ML;0;
2372;NULL;3;3605530604420;MAGNIFIQUE 50ML;0;
2373;NULL;3;3605530404877;MAGNIFIQUE 75ML;0;
2374;NULL;3;7898506258468;MALETA MAQUIAGEM ML23;0;
2375;NULL;3;7899495703557;MALETA MAQUIAGEM V677;0;
2376;NULL;3;7898506252855;MALETA ML22;0;
2377;NULL;3;7898506252848;MALETA V510;0;
2378;NULL;3;3360372019541;MANIA 30ML;0;
2379;NULL;3;7501035025165;MARGARITA JOSE CUERVO MIX;4;
2380;NULL;3;719346107785;MARIAH CAREY 30ML;0;
2381;NULL;3;3494800020035;MARINA DE BOURBON 100ML;0;
2382;NULL;3;3494800020042;MARINA DE BOURBON 30 ML;0;
2383;NULL;3;3494800020028;MARINA DE BOURBON 50ML;0;
2384;NULL;3;3494800026044;MARINA NUIT F 30ML;0;
2385;NULL;3;7898587773454;MASC PRO KERATINA 500G;0;
2386;NULL;3;7899026457966;MASCARA ABOSOLUT REPAIR 200G;0;
2387;NULL;3;7899706174923;MASCARA ABS GOLD LOREAL 500G;0;
2388;NULL;3;7899706116084;MASCARA ABS POS QUIMICA 500G;0;
2389;NULL;3;7899706174909;MASCARA ABS REPAIR QUINOA 250G;0;
2390;NULL;3;7899026486652;MASCARA ABSOLUT CONTROL 200G;0;
2391;NULL;3;7899026486676;MASCARA ABSOLUT CONTROL 500ML;0;
2392;NULL;3;7899026457980;MASCARA ABSOLUT REPAIR 500G;0;
2393;NULL;3;3474630264144;MASCARA AGE PREMIUM 200ML;0;
2394;NULL;3;7896014174744;MASCARA AGE RECHARGE 200G;0;
2395;NULL;3;7896014176779;MASCARA AGE RECHARGE 500ML;0;
2396;NULL;3;381519004711;MASCARA AUSSIE MOIST 236ML;0;
2397;NULL;3;3474630458109;MASCARA CHROMA CAPTIVE 200ML;0;
2398;NULL;3;7899026436718;MASCARA CHROMA RICHE 200ML;0;
2399;NULL;3;7899026436732;MASCARA CHROMA RICHE 500ML;0;
2400;NULL;3;3474630458062;MASCARA CHROME CAPTIVE 500G;0;
2401;NULL;3;3474636883257;MASCARA CHRONOLOGISTE 75ML;2;
2402;NULL;3;3474630540866;MASCARA CRISAL 500G;0;
2403;NULL;3;3474630540545;MASCARA CRISTAL LISTE 200ML;0;
2404;NULL;3;3474630477544;MASCARA ELIXIR KULTIME 500ML;0;
2405;NULL;3;3474630262294;MASCARA FIBERCEUTIC FINOS 500ML;0;
2406;NULL;3;3474630262263;MASCARA FIBERCEUTIC GROSSOS 500ML;0;
2407;NULL;3;7896014182909;MASCARA FORCE RELAX 500G;0;
2408;NULL;3;7899026463417;MASCARA FORCE VECTOR 200ML;0;
2409;NULL;3;7899026463431;MASCARA FORCE VECTOR 500G;0;
2410;NULL;3;7899706148023;MASCARA INFORCE LOREAL 250G;0;
2411;NULL;3;7899706148047;MASCARA INFORCE LOREAL 500GR;0;
2412;NULL;3;74469475983;MASCARA JOICO KPAK 250ML;0;
2413;NULL;3;74469476355;MASCARA JOICO KPAK 480ML;1;
2414;NULL;3;74469476553;MASCARA JOICO MOISTURE 500ML;0;
2415;NULL;3;74469475839;MASCARA JOICO RECOVERY;1;
2416;NULL;3;3474636494897;MASCARA KERASTASE CHROMATIQUE 200ML;0;
2417;NULL;3;7899706139250;MASCARA KERASTASE CHRONOLO 200G;0;
2418;NULL;3;7899706139335;MASCARA KERASTASE DESINFIQUE 200G;0;
2419;NULL;3;7899706139557;MASCARA KERASTASE FINOS 200GR;2;
2420;NULL;3;7899706139571;MASCARA KERASTASE FINOS 500G;0;
2421;NULL;3;7899706139793;MASCARA KERASTASE FORCE ARCHIT 200G;0;
2422;NULL;3;7899706139519;MASCARA KERASTASE GROSSOS 200GR;2;
2423;NULL;3;7899706139533;MASCARA KERASTASE GROSSOS 500ML;0;
2424;NULL;3;7899706135689;MASCARA KERASTASE NUTRITIVE;1;
2425;NULL;3;3474636613168;MASCARA KERASTASE RESITANCE;2;
2426;NULL;3;7899026463493;MASCARA LISS ULTIME 500G;0;
2427;NULL;3;7899706154314;MASCARA LOREAL ABS 250ML;0;
2428;NULL;3;7898587776776;MASCARA LOREAL ABS 500GR;0;
2429;NULL;3;3474636568956;MASCARA LOREAL ABS 75ML;2;
2430;NULL;3;7899706165938;MASCARA LOREAL BLOND COOL 500GR;0;
2431;NULL;3;7899706165952;MASCARA LOREAL BLOND GLOSS;2;
2432;NULL;3;3474636628933;MASCARA LOREAL BLONDIFIER 200G;0;
2433;NULL;3;3474636569199;MASCARA LOREAL INFORCE 75ML;0;
2434;NULL;3;347463656893;MASCARA LOREAL VITAMINO 75ML;0;
2435;NULL;3;3474636568963;MASCARA LOREAL VITAMINO 75ML;0;
2436;NULL;3;7896014181193;MASCARA LUMINO CONTRAST 500G;0;
2437;NULL;3;3474630471764;MASCARA MISTHIC OIL 200ML;0;
2438;NULL;3;74469513999;MASCARA MOISTURE JOICO 500GR;0;
2439;NULL;3;7290013627216;MASCARA MOROCCANOIL HIDRAT LIGHT 250ML;0;
2440;NULL;3;7290011521004;MASCARA MOROCCANOIL HYDRATION;0;
2441;NULL;3;7290011521141;MASCARA MOROCCANOIL REPAIR;0;
2442;NULL;3;3474630471801;MASCARA MYSTHIC OIL 500ML;0;
2443;NULL;3;7896014194094;MASCARA NUTRI THERMIQUE 200ML;0;
2444;NULL;3;7896014175925;MASCARA NUTRITIVE FINOS 200ML;0;
2445;NULL;3;7896014175932;MASCARA NUTRITIVE GROSSOS 200ML;0;
2446;NULL;3;7896014175963;MASCARA NUTRITIVE N3 FINOS 500G;0;
2447;NULL;3;7896014175970;MASCARA NUTRITIVE N3 GROSSOS 500G;0;
2448;NULL;3;7899026436831;MASCARA OLEO RELAX 200ML;0;
2449;NULL;3;7899706181303;MASCARA PRO LONGER 250GRM;1;
2450;NULL;3;7896014195596;MASCARA RECONSTRUCTIVE 200ML;0;
2451;NULL;3;7896014195602;MASCARA RECONSTRUCTIVE 500G;0;
2452;NULL;3;884486041913;MASCARA REDKEN ALL SOFT 250ML;0;
